Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202206,9027900009,Microtomes; parts and accessories,,Canada,"4,053",,148,,"4,201",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,"China, People's Republic of","7,364",,0,,"7,364",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Germany,"33,252",,"1,230",,"34,482",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Denmark,0,,"1,500",,"1,500",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Fiji,0,,"385,322",,"385,322",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,France,"34,360",,0,,"34,360",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,India,"46,302",,0,,"46,302",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Italy,"14,719",,0,,"14,719",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Japan,"15,173",,0,,"15,173",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,"Korea, Republic of","166,045",,0,,"166,045",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Malaysia,683,,0,,683,,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Norway,"13,789",,0,,"13,789",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Oman,"9,218",,"3,167",,"12,385",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,French Polynesia,0,,"1,714",,"1,714",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Taiwan,"4,417",,0,,"4,417",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,United States of America,"120,397",,0,,"120,397",,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Samoa,0,,"13,716",,"13,716",,Final,,,
202206,9028200001,"Meters; water, supply or production meters, including calibrating meters",NMB,Fiji,"5,993",60,"8,528","1,616","14,521","1,676",Final,,,
202206,9028200009,"Meters; liquid, supply or production meters, including calibrating meters, other than water",NMB,Argentina,"5,143",30,0,0,"5,143",30,Final,,,
202206,9028200009,"Meters; liquid, supply or production meters, including calibrating meters, other than water",NMB,Germany,"35,113",102,0,0,"35,113",102,Final,,,
202206,9028300001,"Meters; electricity supply or production meters, for house service",NMB,Australia,243,2,0,0,243,2,Final,,,
202206,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,Australia,853,2,0,0,853,2,Final,,,
202206,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,Canada,"1,847",2,0,0,"1,847",2,Final,,,
202206,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,French Polynesia,0,0,"7,715",80,"7,715",80,Final,,,
202206,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,Papua New Guinea,"11,792",70,0,0,"11,792",70,Final,,,
202206,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,Solomon Islands,"136,238",531,0,0,"136,238",531,Final,,,
202206,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,Singapore,0,0,205,2,205,2,Final,,,
202206,9028909000,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",,Australia,"5,701",,0,,"5,701",,Final,,,
202206,9028909000,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",,Brazil,"7,407",,0,,"7,407",,Final,,,
202206,9028909000,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",,France,"6,520",,0,,"6,520",,Final,,,
202206,9028909000,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",,United States of America,"15,328",,0,,"15,328",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Australia,"2,491",,0,,"2,491",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Switzerland,"2,777",,0,,"2,777",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Germany,"2,623",,0,,"2,623",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,France,"17,562",,0,,"17,562",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,United Kingdom,"41,410",,0,,"41,410",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Netherlands,"4,067",,0,,"4,067",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Norway,"7,187",,0,,"7,187",,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Peru,0,,953,,953,,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,Tonga,878,,0,,878,,Final,,,
202206,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,United States of America,"4,404",,"1,649",,"6,053",,Final,,,
202206,9029200009,Meters; speed indicators and tachometers,,Fiji,584,,"1,149",,"1,733",,Final,,,
202206,9029200009,Meters; speed indicators and tachometers,,Papua New Guinea,984,,0,,984,,Final,,,
202206,9029200009,Meters; speed indicators and tachometers,,United States of America,0,,"26,900",,"26,900",,Final,,,
202206,9029900000,"Meters and counters; parts and accessories for revolution and production counters, taximeters, mileometers, pedometers and the like; speed indicators, tachometers (excluding heading no. 9015), stroboscopes",,United States of America,150,,0,,150,,Final,,,
202206,9030100000,Instruments and apparatus; for measuring or detecting ionising radiations,,Australia,"1,283",,0,,"1,283",,Final,,,
202206,9030200100,Cathode-ray oscilloscopes and cathode-ray oscillographs,,Australia,0,,"8,400",,"8,400",,Final,,,
202206,9030200100,Cathode-ray oscilloscopes and cathode-ray oscillographs,,Malaysia,"70,523",,0,,"70,523",,Final,,,
202206,9030200100,Cathode-ray oscilloscopes and cathode-ray oscillographs,,Norway,"13,587",,0,,"13,587",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Argentina,"5,407",,0,,"5,407",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Australia,"40,812",,589,,"41,401",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,"China, People's Republic of",0,,83,,83,,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Fiji,0,,"1,004",,"1,004",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Ireland,0,,"3,760",,"3,760",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Japan,0,,77,,77,,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Malaysia,970,,0,,970,,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Netherlands,"9,928",,0,,"9,928",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,Slovakia,262,,0,,262,,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,United States of America,"205,287",,0,,"205,287",,Final,,,
202206,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,South Africa,"2,328",,0,,"2,328",,Final,,,
202206,9030329000,"Multimeters; for measuring or checking voltage, current, resistance or power, with a recording device",,Australia,0,,"1,200",,"1,200",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,Australia,"5,000",,0,,"5,000",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,Chile,"1,910",,0,,"1,910",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,United Kingdom,"1,863",,0,,"1,863",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,Netherlands,274,,0,,274,,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,Thailand,"1,544",,"1,068",,"2,612",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,Tonga,0,,"1,928",,"1,928",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,Taiwan,"2,928",,0,,"2,928",,Final,,,
202206,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,United States of America,"1,991",,0,,"1,991",,Final,,,
202206,9030339000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs), n.e.c. in item no. 9030.33",,Australia,55,,325,,380,,Final,,,
202206,9030339000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs), n.e.c. in item no. 9030.33",,Chile,"7,978",,0,,"7,978",,Final,,,
