Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202202,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"2,000",1,"60,000",1,"62,000",2,Final,,,,
202202,7208100009,"Iron or non-alloy steel; in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief, of a thickness of 4.75mm or more but not exceeding 10mm",KGM,"876,144","484,590",0,0,"876,144","484,590",Final,,,,
202202,7208100011,"Iron or non-alloy steel; in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief, of a thickness of 3mm or more but less than 4.75mm",KGM,"633,823","341,790",0,0,"633,823","341,790",Final,,,,
202202,7208100019,"Iron or non-alloy steel; in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief, of a thickness of less than 3mm",KGM,"663,883","368,720",0,0,"663,883","368,720",Final,,,,
202202,7208360000,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm",KGM,"586,151","312,710",0,0,"586,151","312,710",Final,,,,
202202,7208370000,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm",KGM,"3,903,395","2,785,700",0,0,"3,903,395","2,785,700",Final,,,,
202202,7208380000,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm",KGM,"2,852,490","1,898,040",0,0,"2,852,490","1,898,040",Final,,,,
202202,7208390000,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm",KGM,"2,276,304","1,593,020",0,0,"2,276,304","1,593,020",Final,,,,
202202,7208529000,"Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, n.e.c. in item no. 7208.52.10.00, of a width of 1.95m or less",KGM,"425,645","514,882",0,0,"425,645","514,882",Final,,,,
202202,7209160000,"Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm",KGM,"1,263,144","817,850",0,0,"1,263,144","817,850",Final,,,,
202202,7209170000,"Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm",KGM,"1,659,084","1,074,210",0,0,"1,659,084","1,074,210",Final,,,,
202202,7209900011,"Iron or non-alloy steel; flat-rolled, width 600mm or more, cold-rolled, n.e.c. in heading no. 7209, less than 3mm in thickness, perforated or cellular but not further worked",KGM,"39,206","22,150",0,0,"39,206","22,150",Final,,,,
202202,7210301000,"Iron or non-alloy steel; flat-rolled, coiled, width 600mm or more, exceeding 1.6mm in thickness, electrolytically plated or coated with zinc",KGM,"2,026",12,0,0,"2,026",12,Final,,,,
202202,7210410000,"Iron or non-alloy steel; flat-rolled, width 600mm or more, corrugated, plated or coated with zinc (not electrolytically)",KGM,"1,761,219","641,523",0,0,"1,761,219","641,523",Final,,,,
202202,7210490101,"Iron or non-alloy steel; flat-rolled, width 600mm or more, (not corrugated), worked, exceeding 4.75mm thick, not in coils, plated or coated with zinc (not electrolytically)",KGM,0,0,"62,154","21,980","62,154","21,980",Final,,,,
202202,7210493113,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 0.4mm but under 0.5mm thick; not further clad/plated/coated",KGM,"219,035","156,405",0,0,"219,035","156,405",Final,,,,
202202,7210493115,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 0.5mm but under 0.7mm thick; not further clad/plated/coated",KGM,"26,617","16,936",0,0,"26,617","16,936",Final,,,,
202202,7210493117,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 0.7mm but under 1.0mm thick; not further clad/plated/coated",KGM,"7,079","5,202",0,0,"7,079","5,202",Final,,,,
202202,7210493133,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated/coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 0.5mm but under 0.7mm thick; not further clad/plated/coated",KGM,"11,516","6,825",0,0,"11,516","6,825",Final,,,,
202202,7210493137,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated/coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 1.0mm but under 1.6mm thick; not further clad/plated/coated",KGM,"76,887","45,967",0,0,"76,887","45,967",Final,,,,
202202,7210493141,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated/coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 1.6mm & not over 1.9mm thick; not further clad/plated/coated",KGM,"156,801","93,192",0,0,"156,801","93,192",Final,,,,
202202,7210493157,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated with zinc (not electrolytically), (painted, lacquered or similarly coated), at least 0.4mm but under 0.5mm thick",KGM,"14,801","6,620",0,0,"14,801","6,620",Final,,,,
202202,7210493159,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated with zinc (not electrolytically), (painted, lacquered or similarly coated), at least 0.5mm but under 0.7mm thick",KGM,"1,289,928","490,065",0,0,"1,289,928","490,065",Final,,,,
202202,7211900101,"Iron or non-alloy steel; flat-rolled, n.e.c. in heading no. 7211, coiled, width not exceeding 500mm",KGM,"7,165","2,150",0,0,"7,165","2,150",Final,,,,
202202,7212201001,"Iron or non-alloy steel; flat-rolled, of a width 500mm or less, electrolytically plated or coated with zinc, coiled",KGM,0,0,"36,676","4,200","36,676","4,200",Final,,,,
202202,7214100001,"Iron or non-alloy steel; bars and rods, forged, hot-(rolled/drawn/extruded), including those twisted after rolling, of cross-section in the shape of flattened circles or modified rectangles, worked, height 80mm or more",KGM,"1,129",338,0,0,"1,129",338,Final,,,,
202202,7214201001,"Iron or non-alloy steel; bars and rods, hot-(rolled/drawn/extruded), with deformations produced during the rolling process or twisted after rolling, cross-section shape flattened circles or modified rectangles, height 80mm or more, less than 40kg/m",KGM,"2,835",745,0,0,"2,835",745,Final,,,,
202202,7215502001,"Iron or non-alloy steel; bars and rods, n.e.c. in chapter 72, cold-formed or cold-finished, (not free-cutting), cross-section n.e.c. in item no. 7215.50.10, weight less than 0.25% carbon, straightened wire, (not exceeding 13mm in diameter), welding wire",KGM,90,30,0,0,90,30,Final,,,,
202202,7215900008,"Iron or non-alloy steel; bars and rods, n.e.c. in heading no. 7215 or chapter 72, of cross-section in the shape of flattened circles or modified rectangles, (not beams, channels, girders, joists, angles or tees)",KGM,0,0,"276,709","464,710","276,709","464,710",Final,,,,
202202,7216100900,"Iron or non-alloy steel; U, I or H sections, other than U sections 76mm x 38mm x 6.7kg/m, hot-rolled, hot-drawn or extruded",KGM,0,0,"11,193","3,500","11,193","3,500",Final,,,,
202202,7216320001,"Iron or non-alloy steel; I sections, hot-rolled, hot-drawn or extruded, of height 80mm or more, less than 40 kg/m",KGM,"1,126",338,0,0,"1,126",338,Final,,,,
202202,7216320009,"Iron or non-alloy steel; I sections, hot-rolled, hot-drawn or extruded, of height 80mm or more, 40 kg/m or more",KGM,"30,738","9,224",0,0,"30,738","9,224",Final,,,,
202202,7216990001,"Iron or non-alloy steel; angles, shapes and sections, n.e.c. in heading no. 7216, of a height of 80mm or more, worked",KGM,0,0,"16,379","61,820","16,379","61,820",Final,,,,
202202,7216990019,"Iron or non-alloy steel; angles, shapes and sections, n.e.c. in heading no. 7216, of a height of less than 80mm, not worked",KGM,"30,100","1,228",0,0,"30,100","1,228",Final,,,,
202202,7217100011,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished, containing by weight less than 0.25% of carbon, spring wire, 2.5mm or more, but less than 3.55mm in diameter",KGM,"2,361",157,0,0,"2,361",157,Final,,,,
202202,7217100016,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished, containing by weight less than 0.25% of carbon, spring wire, 11.5mm or more in diameter",KGM,"15,618","1,300",0,0,"15,618","1,300",Final,,,,
202202,7217100026,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished, containing by weight less than 0.25% of carbon, (excluding nail, spring or welding wire), less than 0.9mm in diameter",KGM,0,0,732,100,732,100,Final,,,,
202202,7217201015,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight less than 0.25% of carbon, (not fencing wire), 1.6mm or more but less than 2.5mm in diameter",KGM,"2,038",254,0,0,"2,038",254,Final,,,,
202202,7217201028,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight 0.25% or more but less than 0.6% of carbon, fencing wire, 2.5mm or more but less than 4mm in diameter, coils not exceeding 50kg",KGM,"3,270",250,0,0,"3,270",250,Final,,,,
202202,7217209009,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight 0.6% or more of carbon, fencing wire, 2.5mm or more but less than 4mm in diameter, coils exceeding 50kg",KGM,696,2,"12,547",32,"13,243",34,Final,,,,
202202,7217209016,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight 0.6% or more of carbon, (not fencing wire), 2.5mm or more but less than 3.55mm in diameter",KGM,"47,322",136,"8,771",32,"56,093",168,Final,,,,
202202,7217209018,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight 0.6% or more of carbon, (not fencing wire), 4.5mm or more in diameter",KGM,"71,160","2,830",0,0,"71,160","2,830",Final,,,,
202202,7219110000,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness exceeding 10mm",KGM,"30,717","11,400",0,0,"30,717","11,400",Final,,,,
202202,7219140000,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness of less than 3mm",KGM,"13,326","4,903",0,0,"13,326","4,903",Final,,,,
202202,7219330009,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, exceeding 1mm but less than 3mm thick, not coiled",KGM,0,0,"10,054","1,254","10,054","1,254",Final,,,,
202202,7219900019,"Steel, stainless; flat-rolled, width 600mm or more, n.e.c. in heading no. 7219, (not coiled), perforated, cellular or further worked",KGM,"4,777",894,0,0,"4,777",894,Final,,,,
202202,7220900100,"Steel, stainless; flat-rolled, width not exceeding 500mm, n.e.c. in heading no 7220",KGM,0,0,"1,341",167,"1,341",167,Final,,,,
202202,7222400008,"Steel, stainless; angles, shapes and sections, other than welding",KGM,"6,432",700,0,0,"6,432",700,Final,,,,
202202,7223000009,"Steel, stainless; wire, other than welding",KGM,"17,707",78,239,1,"17,946",79,Final,,,,
202202,7225919039,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225 (not high speed steel), electrolytically plated or coated with zinc, (not galvanised, worked or coiled), n.e.c. in item no. 7225.91",KGM,"5,520","1,980",0,0,"5,520","1,980",Final,,,,
202202,7226920009,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), cold-rolled, other than coiled",KGM,"9,887",670,0,0,"9,887",670,Final,,,,
202202,7226990113,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), electrolytically plated or coated with zinc, galvanised or worked, n.e.c. in item no. 7226.99",KGM,0,0,"1,161",105,"1,161",105,Final,,,,
202202,7226990129,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), galvanised or worked, n.e.c. in heading no. 7226",KGM,"2,804","1,650",0,0,"2,804","1,650",Final,,,,
202202,7228100008,"Steel, alloy; bars and rods, of high-speed steel, of cross-section in the shape of flattened circles or modified rectangles, height less than 80mm",KGM,"266,355","11,070","6,020",416,"272,375","11,486",Final,,,,
202202,7228700019,"Steel, alloy; angles, shapes and sections, of a height less than 80mm",KGM,"43,275","4,920",0,0,"43,275","4,920",Final,,,,
202202,7229900021,"Steel, alloy; wire, of materials other than silico-manganese steel, other than high speed steel, other than coated, welding",KGM,0,0,198,25,198,25,Final,,,,
202202,7229900029,"Steel, alloy; wire, of materials other than silico-manganese steel, other than high speed steel, other than coated, other than welding",KGM,"7,259",346,0,0,"7,259",346,Final,,,,
202202,7301200000,"Iron or steel; angles, shapes and sections, welded",KGM,"14,917",167,0,0,"14,917",167,Final,,,,
202202,7302900019,"Iron or steel, railway or tramway track construction material; excluding sleepers, n.e.c. in heading no. 7302",KGM,70,0,0,0,70,0,Final,,,,
202202,7303000000,"Cast iron; tubes, pipes and hollow profiles",KGM,0,0,"4,043",720,"4,043",720,Final,,,,
202202,7304290010,"Iron or steel (excluding cast iron or stainless steel); seamless, casing and tubing, of a kind used in drilling for oil or gas",KGM,"7,400","2,201",0,0,"7,400","2,201",Final,,,,
202202,7304410929,"Steel, stainless; seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles n.e.c. in item no. 7304.41, of circular cross-section of a nominal internal diameter of 100mm or more",KGM,"36,633","4,450",0,0,"36,633","4,450",Final,,,,
202202,7304490921,"Steel, stainless; seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles n.e.c. in item no. 7304.49, of circular cross-section of a nominal internal diameter less than 100mm",KGM,"2,475",674,0,0,"2,475",674,Final,,,,
202202,7304510922,"Steel, alloy (not stainless steel); seamless, cold-drawn or cold-rolled (cold-reduced), pipes, tubes and hollow profiles n.e.c. in item no. 7304.51, of circular cross-section, of a nominal internal diameter less than 100mm",KGM,387,1,0,0,387,1,Final,,,,
202202,7304900921,"Iron or steel (excluding cast iron); seamless, tubes, pipes and hollow profiles n.e.c in item no. 7304.90, of a nominal internal diameter of less than 100mm, n.e.c. in heading no. 7304",KGM,"38,314",331,0,0,"38,314",331,Final,,,,
