Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202212,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,United States of America,"4,033",,0,,"4,033",,Provisional,,,
202212,9017801100,"Mathematical instruments; for measuring length, for use in the hand, rulers",,Australia,"3,999",,"6,503",,"10,502",,Provisional,,,
202212,9017801100,"Mathematical instruments; for measuring length, for use in the hand, rulers",,Cook Islands,25,,10,,35,,Provisional,,,
202212,9017801100,"Mathematical instruments; for measuring length, for use in the hand, rulers",,Vanuatu,76,,0,,76,,Provisional,,,
202212,9017801100,"Mathematical instruments; for measuring length, for use in the hand, rulers",,Samoa,"1,108",,826,,"1,934",,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,Australia,"12,854",,"11,893",,"24,747",,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,Cook Islands,430,,"1,823",,"2,253",,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,Malaysia,0,,25,,25,,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,Solomon Islands,12,,0,,12,,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,Sweden,"2,857",,0,,"2,857",,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,United States of America,"1,225",,0,,"1,225",,Provisional,,,
202212,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,Samoa,347,,79,,426,,Provisional,,,
202212,9017900910,"Drawing, marking-out equipment and mathematical calculating instruments; parts and accessories for those listed in heading no. 9017, (excluding slide rules, disc calculators and the like)",,Belgium,"1,451",,0,,"1,451",,Provisional,,,
202212,9018110000,"Medical, surgical instruments and appliances; electro-cardiographs",,Australia,0,,201,,201,,Provisional,,,
202212,9018110000,"Medical, surgical instruments and appliances; electro-cardiographs",,Singapore,0,,"3,458",,"3,458",,Provisional,,,
202212,9018110000,"Medical, surgical instruments and appliances; electro-cardiographs",,United States of America,0,,"3,205",,"3,205",,Provisional,,,
202212,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,Australia,"49,888",,"8,000",,"57,888",,Provisional,,,
202212,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,Fiji,"1,079",,"1,000",,"2,079",,Provisional,,,
202212,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,Japan,0,,"2,510",,"2,510",,Provisional,,,
202212,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,Singapore,"5,646",,"1,770",,"7,416",,Provisional,,,
202212,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,United States of America,0,,"172,978",,"172,978",,Provisional,,,
202212,9018130000,"Medical, surgical instruments and appliances; magnetic resonance imaging apparatus",,Australia,0,,"23,362",,"23,362",,Provisional,,,
202212,9018130000,"Medical, surgical instruments and appliances; magnetic resonance imaging apparatus",,Germany,0,,"95,383",,"95,383",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Australia,"33,628",,"83,951",,"117,579",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Canada,"4,800",,0,,"4,800",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Cook Islands,202,,"7,660",,"7,862",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Germany,0,,"4,903",,"4,903",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Fiji,"605,870",,"2,823",,"608,693",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,United Kingdom,"15,880",,0,,"15,880",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Papua New Guinea,0,,471,,471,,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Singapore,0,,"83,417",,"83,417",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,United States of America,"84,460",,"35,799",,"120,259",,Provisional,,,
202212,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,Samoa,"52,910",,0,,"52,910",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,United Arab Emirates,297,,0,,297,,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Australia,"5,183",,561,,"5,744",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Canada,71,,0,,71,,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Germany,"1,315",,0,,"1,315",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,France,"4,364",,0,,"4,364",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,United Kingdom,"13,286",,35,,"13,321",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,"Korea, Republic of",50,,0,,50,,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Malaysia,"2,576",,0,,"2,576",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Peru,"3,589",,0,,"3,589",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Qatar,"1,100",,0,,"1,100",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,Singapore,329,,0,,329,,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,United States of America,"1,110",,0,,"1,110",,Provisional,,,
202212,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,South Africa,"18,092",,484,,"18,576",,Provisional,,,
202212,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,Australia,"2,000",,"2,198",,"4,198",,Provisional,,,
202212,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,Canada,2,,0,,2,,Provisional,,,
202212,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,Cook Islands,391,,"4,204",,"4,595",,Provisional,,,
202212,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,Fiji,729,,342,,"1,071",,Provisional,,,
202212,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,Tuvalu,76,,0,,76,,Provisional,,,
202212,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,Australia,"13,017",,681,,"13,698",,Provisional,,,
202212,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,Belgium,0,,"1,782",,"1,782",,Provisional,,,
202212,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,Fiji,230,,0,,230,,Provisional,,,
202212,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,Niue,419,,0,,419,,Provisional,,,
202212,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,United States of America,0,,"116,650",,"116,650",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Australia,"152,583",,"27,960",,"180,543",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Brazil,890,,0,,890,,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Canada,681,,"2,677",,"3,358",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Switzerland,"2,866",,0,,"2,866",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Cook Islands,13,,0,,13,,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,"China, People's Republic of","2,108,256",,0,,"2,108,256",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Germany,"37,723",,0,,"37,723",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Fiji,"10,771",,301,,"11,072",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,France,"238,717",,0,,"238,717",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,United Kingdom,709,,0,,709,,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Hong Kong (Special Administrative Region),"3,474",,0,,"3,474",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Italy,"7,039",,0,,"7,039",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Mexico,"7,507",,0,,"7,507",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Netherlands,0,,"17,785",,"17,785",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Niue,80,,678,,758,,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Papua New Guinea,0,,315,,315,,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,Taiwan,536,,0,,536,,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,United States of America,"49,309",,"1,743,327",,"1,792,636",,Provisional,,,
202212,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,South Africa,713,,0,,713,,Provisional,,,
202212,9018490000,Dental instruments and appliances; other than dental drill engines,,Australia,"55,167",,"27,721",,"82,888",,Provisional,,,
202212,9018490000,Dental instruments and appliances; other than dental drill engines,,Canada,"5,302",,0,,"5,302",,Provisional,,,
202212,9018490000,Dental instruments and appliances; other than dental drill engines,,Germany,"10,259",,"61,175",,"71,434",,Provisional,,,
