Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201912,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"38,540",4,0,0,"38,540",4,Provisional,,,,
201912,6108320200,"Nightdresses and pyjamas; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"2,721",151,"2,721",151,Provisional,,,,
201912,6108390000,"Nightdresses and pyjamas; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,331,11,331,11,Provisional,,,,
201912,6108910200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"1,491",60,"1,491",60,Provisional,,,,
201912,6108920200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres, knitted or crocheted",NMB,956,30,"48,602","2,761","49,558","2,791",Provisional,,,,
201912,6108990200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"43,920","1,754","43,920","1,754",Provisional,,,,
201912,6109100200,"T-shirts; of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,"2,328",66,"7,336","1,119","9,664","1,185",Provisional,,,,
201912,6109101200,"T-shirts; of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"61,694","5,605","400,307","47,506","462,001","53,111",Provisional,,,,
201912,6109102200,"Singlets and other vests; of cotton, knitted or crocheted",NMB,"1,937",68,"33,000","2,384","34,937","2,452",Provisional,,,,
201912,6109900200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,"2,496",125,"2,496",125,Provisional,,,,
201912,6109901200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"45,178","1,954","280,324","15,007","325,502","16,961",Provisional,,,,
201912,6109902200,"Singlets and other vests; of textile materials (other than cotton), knitted or crocheted",NMB,"11,119",397,"33,427","2,156","44,546","2,553",Provisional,,,,
201912,6110110211,"Sweatshirts; knitted or crocheted, of wool",NMB,"21,452",237,"4,567",125,"26,019",362,Provisional,,,,
201912,6110110219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of wool",NMB,"306,919","1,860","255,983","5,298","562,902","7,158",Provisional,,,,
201912,6110120219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,"4,762",31,"5,331",6,"10,093",37,Provisional,,,,
201912,6110190219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",NMB,0,0,129,3,129,3,Provisional,,,,
201912,6110200201,"Sweatshirts; of cotton, knitted or crocheted",NMB,277,6,"42,275","7,334","42,552","7,340",Provisional,,,,
201912,6110200209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of cotton, knitted or crocheted, other than sweatshirts",NMB,"3,236",55,"1,809,642","24,276","1,812,878","24,331",Provisional,,,,
201912,6110300201,"Sweatshirts; of man-made fibres, knitted or crocheted",NMB,"2,479",63,"10,679",356,"13,158",419,Provisional,,,,
201912,6110300209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of man-made fibres, knitted or crocheted, other than sweatshirts",NMB,"56,694",856,"191,678","25,963","248,372","26,819",Provisional,,,,
201912,6110900201,"Sweatshirts; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",NMB,"1,470",2,"6,305",249,"7,775",251,Provisional,,,,
201912,6110900209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, other than sweatshirts",NMB,"1,161",3,"34,837",648,"35,998",651,Provisional,,,,
201912,6111200100,"Socks, ankle-socks and the like; babies', of cotton, knitted or crocheted",NPR,0,0,404,30,404,30,Provisional,,,,
201912,6111202201,"Cardigans; babies', of cotton, knitted or crocheted",NMB,0,0,156,8,156,8,Provisional,,,,
201912,6111202205,"Dresses or gowns; babies', of cotton, knitted or crocheted",NMB,0,0,"4,768",814,"4,768",814,Provisional,,,,
201912,6111202211,"Nightgowns or pyjamas; babies', of cotton, knitted or crocheted",NMB,0,0,43,1,43,1,Provisional,,,,
201912,6111202225,"Shirts; babies', of cotton, knitted or crocheted",NMB,0,0,"2,165",170,"2,165",170,Provisional,,,,
201912,6111202235,"Trousers or shorts; babies', of cotton, knitted or crocheted",NMB,0,0,"8,603",423,"8,603",423,Provisional,,,,
201912,6111202251,"Pilches; babies', of cotton, knitted or crocheted",NMB,0,0,192,10,192,10,Provisional,,,,
201912,6111202269,"Babies' articles; of cotton, knitted or crocheted, n.e.c. in item no. 6111.20",NMB,0,0,"8,074","1,450","8,074","1,450",Provisional,,,,
201912,6111302201,"Cardigans; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,58,3,58,3,Provisional,,,,
201912,6111302231,"Swimwear; babies', of synthetic fibres, knitted or crocheted",NMB,39,9,446,25,485,34,Provisional,,,,
201912,6111302269,"Babies' articles; of synthetic fibres, n.e.c. in item no. 6111.30, knitted or crocheted",NMB,0,0,"1,145",85,"1,145",85,Provisional,,,,
201912,6111900110,"Socks, ankle socks and the like; babies', of wool or fine animal hair, knitted or crocheted",NPR,0,0,26,13,26,13,Provisional,,,,
201912,6111900119,"Socks, ankle-socks and the like; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NPR,"1,210","1,084",0,0,"1,210","1,084",Provisional,,,,
201912,6111902227,"Shirts; babies', of wool or fine animal hair, knitted or crocheted",NMB,0,0,52,5,52,5,Provisional,,,,
201912,6111902233,"Trousers or shorts; babies', of wool or fine animal hair, knitted or crocheted",NMB,"14,300",450,24,1,"14,324",451,Provisional,,,,
201912,6111902244,"Babies' garments and clothing accessories; n.e.c. in item no. 6111.90, of wool or fine animal hair, knitted or crocheted",NMB,384,28,24,1,408,29,Provisional,,,,
201912,6111902245,"Cardigans; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,105,5,105,5,Provisional,,,,
201912,6111902247,"Dresses or gowns; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,232,10,232,10,Provisional,,,,
201912,6111902261,"Shirts; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,146,14,146,14,Provisional,,,,
201912,6111902265,"Trousers or shorts; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,287,29,287,29,Provisional,,,,
201912,6111902267,"Bibs and feeders; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,88,12,88,12,Provisional,,,,
201912,6111902289,"Babies' garments and clothing accessories; n.e.c. in 6111.90, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,448,22,448,22,Provisional,,,,
201912,6112110201,"Track suits; of cotton, knitted or crocheted, men's and boys'",NMB,0,0,"6,092",5,"6,092",5,Provisional,,,,
201912,6112110209,"Track suits; of cotton, knitted or crocheted, women's and girls'",NMB,0,0,90,8,90,8,Provisional,,,,
201912,6112120201,"Track suits; of synthetic fibres, knitted or crocheted, men's and boys'",NMB,0,0,"1,920",48,"1,920",48,Provisional,,,,
201912,6112120209,"Track suits; of synthetic fibres, knitted or crocheted, women's and girls'",NMB,"5,355",7,"2,206",13,"7,561",20,Provisional,,,,
201912,6112190209,"Track suits; of textile materials (other than cotton or synthetic fibres), knitted or crocheted, women's and girls'",NMB,"5,305",10,0,0,"5,305",10,Provisional,,,,
201912,6112310200,"Swimwear; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,"1,606",152,"1,606",152,Provisional,,,,
201912,6112410200,"Swimwear; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"7,680",167,"41,960","1,106","49,640","1,273",Provisional,,,,
201912,6112490200,"Swimwear; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",NMB,161,3,"3,286",59,"3,447",62,Provisional,,,,
201912,6113000010,"Garments; made up of knitted or crocheted rubberised fabrics, other than pilches",,"7,869",,0,,"7,869",,Provisional,,,,
201912,6113000029,"Garments; made up of knitted or crocheted fabrics, other than rubberised",NMB,"13,746",151,302,8,"14,048",159,Provisional,,,,
201912,6114200200,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",NMB,407,7,"51,646","3,464","52,053","3,471",Provisional,,,,
201912,6114300200,"Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",NMB,"91,367","4,036","108,007","8,637","199,374","12,673",Provisional,,,,
201912,6114900210,"Garments; of wool or fine animal hair, knitted or crocheted, n.e.c. in chapter 61",NMB,"98,664",973,"29,685","1,027","128,349","2,000",Provisional,,,,
201912,6114900219,"Garments; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",NMB,422,4,"51,977","2,099","52,399","2,103",Provisional,,,,
201912,6115100100,"Hosiery; graduated compression hosiery, panty hose and tights, knitted or crocheted",NMB,0,0,209,2,209,2,Provisional,,,,
201912,6115101500,"Hosiery; graduated compression hosiery, women's full-length stockings, not wholly or principally of man-made fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,0,0,228,12,228,12,Provisional,,,,
201912,6115106915,"Hosiery; graduated compression hosiery, men's and boys', half and three-quarter socks, of cotton, knitted or crocheted",NPR,34,72,0,0,34,72,Provisional,,,,
201912,6115107910,"Hosiery; graduated compression hosiery, men's and boys', (other than half and three-quarter socks), of wool or fine animal hair, knitted or crocheted",NPR,"4,494",420,0,0,"4,494",420,Provisional,,,,
201912,6115107919,"Hosiery; graduated compression hosiery, men's and boys', (other than half and three-quarter socks), of synthetic fibres, knitted or crocheted",NPR,59,5,0,0,59,5,Provisional,,,,
201912,6115210000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NMB,"6,983","1,636","2,323",560,"9,306","2,196",Provisional,,,,
201912,6115220000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",NMB,519,68,0,0,519,68,Provisional,,,,
201912,6115290000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",NMB,"5,617",422,"21,173","4,846","26,790","5,268",Provisional,,,,
201912,6115300900,"Hosiery; women's full length stockings (other than graduated compression hosiery), wholly or principally of man-made fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,"4,581","6,099",0,0,"4,581","6,099",Provisional,,,,
201912,6115940100,"Hosiery; footwear without applied soles (other than of graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"1,781",45,474,187,"2,255",232,Provisional,,,,
201912,6115940900,"Hosiery; women's and girls', of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"163,592","16,832","54,385","8,225","217,977","25,057",Provisional,,,,
201912,6115941900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"11,121",650,"2,239",433,"13,360","1,083",Provisional,,,,
201912,6115942900,"Hosiery; men's and boys', of wool or fine animal hair, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,146,13,"43,623","5,927","43,769","5,940",Provisional,,,,
201912,6115950100,"Hosiery; footwear without applied soles (other than of graduated compression type), of cotton, knitted or crocheted",NPR,"25,819","6,720",0,0,"25,819","6,720",Provisional,,,,
201912,6115950900,"Hosiery; women's and girls', of cotton, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"110,993","24,872","11,832","4,841","122,825","29,713",Provisional,,,,
201912,6115951900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of cotton, knitted or crocheted",NPR,889,90,"9,697","3,229","10,586","3,319",Provisional,,,,
201912,6115952900,"Hosiery; men's and boys', of cotton, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"2,249",638,"2,307","1,381","4,556","2,019",Provisional,,,,
201912,6115960100,"Hosiery; footwear without applied soles (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,0,0,763,196,763,196,Provisional,,,,
201912,6115960900,"Hosiery; women's and girls', of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,0,0,"5,615","1,619","5,615","1,619",Provisional,,,,
201912,6115961900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,52,6,"2,481",327,"2,533",333,Provisional,,,,
201912,6115962900,"Hosiery; men's and boys', of synthetic fibres, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,0,0,"32,649","5,810","32,649","5,810",Provisional,,,,
